product_slug,product_standard_scope,source_id,source_page,source_title,declared_products,route_kind,route_basis,route_status,value_record_count,declared_metal_species,metal_species,missing_metal_species,product_page_cites_source,evidence_use,action_needed,route_note
infant-formula-powder-non-soy,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-powder-soy-based,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-non-soy,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-soy-based,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
root-vegetable-purees,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",direct_product_frontmatter,frontmatter:root-vegetable-purees,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
teething-and-snacks-non-rice,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_product_context,frontmatter:teething-biscuits,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for teething biscuits broadly and must stay contextual until rice-based versus non-rice row fit is resolved.
teething-and-snacks-rice-based,locked_hmtc_row,spungen2024-fda-tds-infant-lead-cadmium,wiki/sources/spungen2024-fda-tds-infant-lead-cadmium.md,Infants' and young children's dietary exposures to lead and cadmium: FDA total diet study 2018-2020,"processed-baby-food;infant-formula;root-vegetable-purees;teething-biscuits;grains-baking",broad_product_context,frontmatter:teething-biscuits,source_on_page_no_structured_value,0,"Pb;Cd",,"Pb;Cd",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for teething biscuits broadly and must stay contextual until rice-based versus non-rice row fit is resolved.
fish-containing-baby-foods,locked_hmtc_row,tatsuta2024-methylmercury-intake-children-duplicate-diet,wiki/sources/tatsuta2024-methylmercury-intake-children-duplicate-diet.md,Dietary intake of methylmercury by 0-5 years children using the duplicate diet method in Japan,"fish-containing-baby-foods;infant-formula;baby-foods;toddler-meals",direct_product_frontmatter,frontmatter:fish-containing-baby-foods,source_on_page_no_structured_value,0,"tHg;MeHg",,"tHg;MeHg",true,direct_context_pending_extraction,"Extract product-row values if the source table is usable; otherwise document why it remains context only.",Source declares or links this exact locked/context product row.
infant-formula-powder-non-soy,locked_hmtc_row,tatsuta2024-methylmercury-intake-children-duplicate-diet,wiki/sources/tatsuta2024-methylmercury-intake-children-duplicate-diet.md,Dietary intake of methylmercury by 0-5 years children using the duplicate diet method in Japan,"fish-containing-baby-foods;infant-formula;baby-foods;toddler-meals",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tHg;MeHg",,"tHg;MeHg",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-powder-soy-based,locked_hmtc_row,tatsuta2024-methylmercury-intake-children-duplicate-diet,wiki/sources/tatsuta2024-methylmercury-intake-children-duplicate-diet.md,Dietary intake of methylmercury by 0-5 years children using the duplicate diet method in Japan,"fish-containing-baby-foods;infant-formula;baby-foods;toddler-meals",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tHg;MeHg",,"tHg;MeHg",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-non-soy,locked_hmtc_row,tatsuta2024-methylmercury-intake-children-duplicate-diet,wiki/sources/tatsuta2024-methylmercury-intake-children-duplicate-diet.md,Dietary intake of methylmercury by 0-5 years children using the duplicate diet method in Japan,"fish-containing-baby-foods;infant-formula;baby-foods;toddler-meals",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tHg;MeHg",,"tHg;MeHg",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
infant-formula-rtf-liquid-soy-based,locked_hmtc_row,tatsuta2024-methylmercury-intake-children-duplicate-diet,wiki/sources/tatsuta2024-methylmercury-intake-children-duplicate-diet.md,Dietary intake of methylmercury by 0-5 years children using the duplicate diet method in Japan,"fish-containing-baby-foods;infant-formula;baby-foods;toddler-meals",broad_formula_context,frontmatter:infant-formula,source_on_page_no_structured_value,0,"tHg;MeHg",,"tHg;MeHg",true,broad_context_pending_row_fit,"Keep visible as broad context; extract only if product row fit, basis, species, and statistic type can be resolved.",Source is declared for infant formula broadly and must stay contextual until powder/liquid and soy/non-soy fit are resolved.
fruit-juice-not-canned,locked_hmtc_row,weldegebriel2025-ethiopia-packaged-fruit-juice-metals,wiki/sources/weldegebriel2025-ethiopia-packaged-fruit-juice-metals.md,"Toxic metal contamination and health risk assessment of packaged fruit juices for children in Gondar city, Ethiopia","fruit-juice-not-canned;packaged-fruit-juice",direct_product_frontmatter,frontmatter:fruit-juice-not-canned,structured_values_present,8,"Cd;Pb;Cr;Ni","Cd;Cr-total;Ni;Pb",,true,structured_value_candidate,"Review row fit, basis, censoring, and inclusion before standards calculation use.",Source declares or links this exact locked/context product row.
